id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min
117200,117567,223559,9029,,,,23.842579,-14.40149,139.47,38.04,-21.27,-58.0,5.7,-0.022,K4III,1.488,134.972184,-5.565708,-34.688163,-5.992E-5,2.821E-5,8.2E-7,6.241972641702335,-0.25135341929885374,1.8442312408333333E-7,-1.03119869E-7,,,Aqr,1,117200,,88.87917198848203,,
117261,117628,223637,9030,,80    Peg,,23.855902,9.313351,259.0674,-9.84,-65.52,-9.0,5.77,-1.297,M3III,1.661,255.470409,-9.642111,41.92584,3.76E-6,-1.251E-5,-8.269E-5,6.245460642575421,0.16254863356317376,-4.7705666166666666E-8,-3.17649923E-7,,80,Peg,1,117261,,287.6073628863028,HH,5.81
117262,117629,223640,9031,,108    Aqr,,23.855927,-18.909163,97.7517,26.6,-3.56,13.0,5.17,0.219,Ap Si,-0.122,92.410723,-3.487216,-31.678306,1.25E-5,1.214E-5,-5.9E-6,6.245467084403842,-0.33002715601946125,1.2896043902777777E-7,-1.7259367E-8,,108,Aqr,1,117262,,71.18688672622802,ET,5.2
117315,117683,223719,9033,,22    Psc,,23.866066,2.930384,229.3578,14.69,-14.42,0.4,5.59,-1.213,K4II,1.527,228.917097,-8.029986,11.725358,1.8E-6,1.628E-5,-1.599E-5,6.2481215471673845,0.051144855286345,7.12191296736111E-8,-6.9910132E-8,,22,Psc,1,117315,,266.19506511518387,,
117350,117718,223768,9036,,81Phi Peg,,23.874802,19.120287,141.844,-6.42,-34.22,-8.0,5.06,-0.699,M2III,1.587,133.946842,-4.391908,46.461327,-1.7E-7,-4.41E-6,-2.491E-5,6.250408625655915,0.33371195834664125,-3.1125038291666665E-8,-1.65903241E-7,Phi,81,Peg,1,117350,,165.80590751089167,Phi,5.097
117354,117722,223774,9037,,,,23.874998,-14.251217,86.3558,-95.97,-4.18,2.0,5.85,1.169,K2III,1.252,83.653461,-2.73859,-21.258547,2.4E-7,-4.021E-5,-2.2E-6,6.250459812837719,-0.24873066132059626,-4.6527568922916664E-7,-2.0265211E-8,,,Aqr,1,117354,,29.675633580735287,,
117362,117730,223781,9039,,82    Peg,,23.876974,10.94732,56.0224,-22.23,-3.51,-3.0,5.3,1.558,A4Vn,0.186,54.974363,-1.771242,10.639006,-3.02E-6,-5.94E-6,-1.52E-6,6.25097705197679,0.1910667751016,-1.077740811875E-7,-1.701696E-8,,82,Peg,1,117362,,20.739582044538317,HT,5.307
117388,117756,223807,9040,,,,23.880702,-8.996756,189.0359,61.73,-23.61,-18.0,5.76,-0.623,K0III,1.171,186.619015,-5.830388,-29.561133,-1.979E-5,5.721E-5,-1.849E-5,6.251953235660494,-0.15702301256445375,2.9927548500694445E-7,-1.14464509E-7,,,Aqr,1,117388,,154.59662193866743,,
117393,117761,223825,9041,,24    Psc,,23.882101,-3.155482,137.3626,77.52,-42.58,-6.0,5.93,0.241,G9III,1.069,137.088954,-4.232699,-7.561219,-6.09E-6,5.183E-5,-2.797E-5,6.252319539491195,-0.055073543294568754,3.7582756516666666E-7,-2.06433665E-7,,24,Psc,1,117393,,69.75896043328048,,
117519,117887,224062,9047,,,,23.912951,0.109309,195.3125,-40.93,-14.63,-2.0,5.78,-0.674,M5IIb,1.466,195.261411,-4.450662,0.372616,-2.9E-6,-3.87E-5,-1.386E-5,6.260395905700405,0.00190779637789125,-1.9843423945138887E-7,-7.0928241E-8,,,Psc,1,117519,,162.03170427399988,XZ,5.851
117709,118077,224355,9059,,,,23.952356,55.705705,70.9723,-20.44,-12.22,13.0,5.57,1.315,G8Ib,0.478,39.985856,-0.498803,58.634174,1.088E-5,-7.17E-6,8.62E-6,6.270712152910732,0.9722479716129788,-9.909591630555556E-8,-5.9244231E-8,,,Cas,1,117709,,25.941793621188136,V1022,5.593
117763,118131,224427,9064,,84Psi Peg,,23.962647,25.141401,145.9854,-36.06,-32.25,-4.0,4.63,-1.192,M3III,1.584,132.14869,-1.292351,62.022416,5.74E-6,-2.558E-5,-2.24E-5,6.273406259291635,0.43880022491640375,-1.7482381320833333E-7,-1.56352411E-7,Psi,84,Peg,1,117763,,261.09586865859336,,
117841,118209,224533,9067,,27    Psc,,23.977883,-3.555983,71.8907,-56.52,-72.34,-0.2,4.88,0.597,G9III,0.93,71.751083,-0.415466,-4.458933,-1.88E-6,-1.969E-5,-2.515E-5,6.277394994353943,-0.062063614749390004,-2.7401669224999995E-7,-3.50714216E-7,,27,Psc,1,117841,,50.25739801095915,,
117900,118268,224617,9072,,28Ome Psc,,23.988525,6.863321,31.9898,148.49,-112.16,2.0,4.03,1.505,F4IV,0.419,31.760437,-0.095415,3.822824,4.18E-6,2.301E-5,-1.702E-5,6.28018107812355,0.11978755003854,7.198998342569445E-7,-5.43767024E-7,Ome,28,Psc,1,117900,,21.77709772353159,,
117909,118277,224630,9073,,,,23.991082,-29.485168,226.2443,-7.86,-5.98,-5.0,5.59,-1.183,K5III,1.599,196.941274,-0.459789,-111.357022,-7.7E-6,-8.6E-6,-3.19E-6,6.280850710569392,-0.5146132556787575,-3.8106355291666665E-8,-2.8991858E-8,,,Scl,1,117909,,258.9405105739233,BU,5.604
117913,118281,224635,9074,NN 4384A,,,23.991472,33.723878,28.9268,-59.03,-104.99,-7.6,5.81,3.503,F8,0.539,24.058963,-0.053726,16.059864,1.69E-6,-8.28E-6,-1.656E-5,6.280952688876738,0.5885927031985237,-2.861855156319444E-7,-5.09005883E-7,,,And,1,117913,NN 4384,3.4578010353230573,,
118164,,,,Gl 105.4B,,,2.659463,-11.871068,27.0343,141.88,-229.72,16.8,5.6,3.44,F5 V,,20.29923,16.967967,-5.561404,-3.77E-6,2.108E-5,-3.3E-5,0.6962457546824986,-0.2071892152145,6.878536499722223E-7,-1.11370429E-6,,,Cet,2,12357,Gl 105.4,3.664375746478332,,
118351,,,,Gl 188B,,,5.124227,18.647141,15.868,529.27,27.74,0.0,5.7,4.697,G4 V,,3.416956,14.641592,5.073618,-3.98E-5,8.59E-6,2.02E-6,1.3415194766683538,0.3254540018809,2.565973367076389E-6,1.34477618E-7,,,Tau,2,23780,Gl 188,1.1513304741558168,,
118360,,,,Gl 194B,,,5.277926,46.000842,12.9383,80.57,-422.38,33.9,0.96,0.401,G0 III,,1.689045,8.828648,9.308413,3.14E-6,4.332E-5,6.54E-6,1.381757778719121,0.8028661534716,3.90614382423611E-7,-2.047770568E-6,,,Aur,2,24549,Gl 194,60.20048636844592,,
118485,,60178,2890,Gl 278B,66Alp Gem,,7.576827,31.89052,15.8053,-162.69,-98.14,-1.2,2.85,1.856,A m,,-5.383676,12.292323,8.349873,1.024E-5,7.69E-6,-7.03E-6,1.9836087168311551,0.5565945679503,-7.887433768958333E-7,-4.75800994E-7,Alp,66,Gem,2,36744,Gl 278,15.761589049638374,,
118632,,,,Gl 351B,,,9.511764,-40.465622,18.5563,-187.82,68.73,0.0,4.65,3.308,F0 IV,,-11.226498,8.559845,-12.042884,7.05E-6,1.587E-5,4.7E-6,2.4901739361472592,-0.7062583331355,-9.105770548194444E-7,3.3321729E-7,,,Vel,2,46518,Gl 351,4.138090648167254,,
118645,,,,Gl 366.1B,,,9.736603,-27.769033,117.7856,-42.77,25.9,0.0,5.6,0.245,F8 V,,-86.452549,58.205542,-54.877311,7.92E-6,2.411E-5,1.309E-5,2.5490366842594416,-0.48466106242045,-2.073548111736111E-7,1.25571591E-7,,,Ant,2,47623,Gl 366.1,69.50243175887965,,
118742,55203,98231,4375,Gl 423A,53Xi  UMa,,11.303118,31.528783,10.4167,-425.24,-581.01,-15.9,4.33,4.241,G0 Ve,0.59,-8.73089,1.610966,5.446747,2.43E-6,2.139E-5,-3.351E-5,2.9591494159152405,0.55028106395935,-2.0616216951944444E-6,-2.816820813E-6,Xi,53,UMa,1,118742,Gl 423,1.7522658618857085,,
118743,,98230,4374,Gl 423B,53Xi  UMa,,11.303118,31.528783,10.4167,-425.24,-581.01,-13.6,4.8,4.711,G0 Ve,,-8.730989,1.610983,5.446808,4.6E-7,2.175E-5,-3.228E-5,2.9591494159152405,0.55028106395935,-2.0616216951944444E-6,-2.816820813E-6,Xi,53,UMa,2,118742,Gl 423,1.1365799747501515,,
118838,,110380,4826,Gl 482B,29Gam Vir,,12.694171,-1.449235,11.8301,-559.96,6.84,-19.6,3.52,3.155,F0 V,,-11.630574,-2.137246,-0.299172,1.389E-5,3.521E-5,9.0E-7,3.3233262358657183,-0.02529392369485,-2.714762685638889E-6,3.3166103E-8,Gam,29,Vir,2,61748,Gl 482,4.7643098680541565,,
118869,,114379,4969,Gl 501B,42Alp Com,,13.166389,17.528977,14.3246,-425.99,145.02,-27.7,5.17,4.39,F5 V,,-13.026264,-4.106054,4.313973,1.976E-5,3.725E-5,1.07E-6,3.44695264311011,0.30593835959755,-2.065257797798611E-6,7.03071951E-7,Alp,42,Com,2,64037,Gl 501,1.5275660582380726,,
118887,,116657,5055,NN 3784B,79Zet UMa,,13.398996,54.920471,24.1546,105.74,-30.32,-9.3,3.95,2.035,A1 m,0.13,-12.960884,-4.971592,19.766651,6.82E-6,-1.064E-5,-9.82E-6,3.507849063099291,0.9585430452246501,5.126419858194445E-7,-1.46995507E-7,Zet,79,UMa,2,118887,NN 3784,13.365955165464419,,
119003,,,,Gl 575B,,,15.063245,47.653692,12.7567,-389.14,25.85,3.4,5.96,5.431,dG2,,-5.975127,-6.175778,9.428438,-1.81E-5,1.59E-5,3.65E-6,3.943548202802174,0.83171382824715,-1.8866039565138888E-6,1.25304943E-7,,,Boo,2,73467,Gl 575,0.5855985598492877,,
119020,,137108,5728,Gl 584B,2Eta CrB,,15.38663,30.2862,18.622,134.87,-186.31,-10.6,5.96,4.61,G2 V,,-10.163052,-12.461021,9.391168,9.99E-6,-7.01E-6,-1.999E-5,4.028210316410549,0.5285939024240001,6.538682109652779E-7,-9.0325152E-7,Eta,2,CrB,2,75083,Gl 584,1.2473835142429424,,
119058,,144070,5978,Wo 9540A,Xi  Sco,,16.072774,-11.374611,24.3309,-61.63,-33.19,-32.2,4.84,2.909,F6 IV-V,0.45,-11.530023,-20.879358,-4.798287,9.62E-6,3.245E-5,2.66E-6,4.207842357466434,-0.1985244135134,-2.9879067132638894E-7,-1.60890268E-7,Xi,,Sco,1,119058,Wo 9540,5.975854297155728,,
119059,,144069,5977,Wo 9540B,Xi  Sco,,16.072774,-11.374611,24.3309,-61.63,-33.19,-29.4,5.0,3.069,F6 IV-V,,-11.530091,-20.87948,-4.798316,8.26E-6,2.999E-5,2.09E-6,4.207842357466434,-0.1985244135134,-2.9879067132638894E-7,-1.60890268E-7,Xi,,Sco,2,119058,Wo 9540,5.157034063026458,,
119106,,,,Gl 635B,,,16.688157,31.601207,10.7956,-467.97,391.28,0.0,5.4,5.234,K0 V,,-3.096312,-8.657766,5.656936,-1.945E-5,1.835E-5,1.744E-5,4.368949302870955,0.55154510491805,-2.2687825808958336E-6,1.896998361E-6,,,Her,2,81444,Gl 635,0.7021016602403143,,
119127,,154906,6370,Wo 9584A,21Mu  Dra,,17.088714,54.469093,23.2558,-76.0,79.53,-14.3,5.63,3.797,F7 V,0.47,-3.193886,-13.13167,18.925026,-4.59E-6,1.737E-5,-6.69E-6,4.473814769080139,0.9506650206463501,-3.6845839722222223E-7,3.85552927E-7,Mu,21,Dra,1,119127,Wo 9584,2.637545740889343,,
119131,,,,Gl 656.1B,,,17.172783,-15.726921,25.7931,36.81,92.98,0.0,3.4,1.342,A3 V,,-5.334832,-24.247587,-6.991291,3.82E-6,-4.07E-6,1.119E-5,4.495824062995791,-0.27448655173925,1.7845991581250003E-7,4.50765215E-7,,,Oph,2,83755,Gl 656.1,25.304630494613964,,
119135,,155886,6402,Gl 663B,36    Oph,,17.255734,-26.603215,5.9852,-492.43,-1127.13,0.5,5.07,6.185,K1 Ve,0.85,-1.036233,-5.250282,-2.680239,-1.127E-5,1.668E-5,-2.947E-5,4.517540537599642,-0.46431369405225004,-2.3873680071597228E-6,-5.464461045E-6,,36,Oph,2,84147,Gl 663,0.29241523778433354,,
